pair_id,inchikey,T_K,T_alignment_rule,T_alignment_delta_K,epsilon_T_K_source,viscosity_T_K_source,epsilon,epsilon_unit,epsilon_dataset_id,epsilon_source_kind,epsilon_quality_layer,epsilon_source_file,epsilon_source_row_index,epsilon_source_doi,epsilon_row_id,epsilon_n_components,epsilon_pure_or_mixture,viscosity_Pa_s,viscosity_unit,viscosity_dataset_id,viscosity_source_kind,viscosity_quality_layer,viscosity_source_file,viscosity_source_row_index,viscosity_source_doi,viscosity_row_id,viscosity_n_components,viscosity_pure_or_mixture,walden_coupling_epsilon_times_eta,walden_ratio_eta_over_epsilon,pair_source_quadrant,pair_quality_layer,pair_redistributable,averaging_applied
LAIUFBWHERIJIH-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:1752|thermoml_viscosity:1208,LAIUFBWHERIJIH-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.95,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1752,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1752,1,pure,0.000882,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1208,10.1016/j.jct.2014.09.015,thermoml_viscosity:1208,2,mixture,0.0017199,0.000452307692308,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:1752|thermoml_viscosity:1209,LAIUFBWHERIJIH-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.95,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1752,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1752,1,pure,0.001044,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1209,10.1016/j.jct.2014.09.015,thermoml_viscosity:1209,2,mixture,0.0020358,0.000535384615385,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:1752|thermoml_viscosity:1210,LAIUFBWHERIJIH-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.95,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1752,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1752,1,pure,0.001249,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1210,10.1016/j.jct.2014.09.015,thermoml_viscosity:1210,2,mixture,0.00243555,0.000640512820513,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:1752|thermoml_viscosity:1211,LAIUFBWHERIJIH-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.95,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1752,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1752,1,pure,0.001521,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1211,10.1016/j.jct.2014.09.015,thermoml_viscosity:1211,2,mixture,0.00296595,0.00078,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:1752|thermoml_viscosity:1212,LAIUFBWHERIJIH-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.95,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1752,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1752,1,pure,0.001882,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1212,10.1016/j.jct.2014.09.015,thermoml_viscosity:1212,2,mixture,0.0036699,0.000965128205128,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:1752|thermoml_viscosity:1213,LAIUFBWHERIJIH-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.95,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1752,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1752,1,pure,0.002336,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1213,10.1016/j.jct.2014.09.015,thermoml_viscosity:1213,2,mixture,0.0045552,0.00119794871795,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:1752|thermoml_viscosity:1214,LAIUFBWHERIJIH-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.95,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1752,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1752,1,pure,0.002974,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1214,10.1016/j.jct.2014.09.015,thermoml_viscosity:1214,2,mixture,0.0057993,0.00152512820513,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:1753|thermoml_viscosity:1141,LAIUFBWHERIJIH-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.94,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1753,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1753,1,pure,0.000462,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1141,10.1016/j.jct.2014.09.015,thermoml_viscosity:1141,1,pure,0.00089628,0.000238144329897,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:1753|thermoml_viscosity:1226,LAIUFBWHERIJIH-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.94,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1753,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1753,1,pure,0.000462,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1226,10.1016/j.jct.2014.09.015,thermoml_viscosity:1226,2,mixture,0.00089628,0.000238144329897,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:1753|thermoml_viscosity:1227,LAIUFBWHERIJIH-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.94,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1753,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1753,1,pure,0.000519,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1227,10.1016/j.jct.2014.09.015,thermoml_viscosity:1227,2,mixture,0.00100686,0.000267525773196,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:1753|thermoml_viscosity:1228,LAIUFBWHERIJIH-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.94,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1753,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1753,1,pure,0.000589,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1228,10.1016/j.jct.2014.09.015,thermoml_viscosity:1228,2,mixture,0.00114266,0.000303608247423,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:1753|thermoml_viscosity:1229,LAIUFBWHERIJIH-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.94,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1753,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1753,1,pure,0.000667,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1229,10.1016/j.jct.2014.09.015,thermoml_viscosity:1229,2,mixture,0.00129398,0.00034381443299,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:1753|thermoml_viscosity:1230,LAIUFBWHERIJIH-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.94,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1753,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1753,1,pure,0.000772,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1230,10.1016/j.jct.2014.09.015,thermoml_viscosity:1230,2,mixture,0.00149768,0.00039793814433,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:1753|thermoml_viscosity:1231,LAIUFBWHERIJIH-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.94,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1753,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1753,1,pure,0.000905,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1231,10.1016/j.jct.2014.09.015,thermoml_viscosity:1231,2,mixture,0.0017557,0.000466494845361,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:1753|thermoml_viscosity:1232,LAIUFBWHERIJIH-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.94,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1753,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1753,1,pure,0.001065,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1232,10.1016/j.jct.2014.09.015,thermoml_viscosity:1232,2,mixture,0.0020661,0.000548969072165,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:1753|thermoml_viscosity:1233,LAIUFBWHERIJIH-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.94,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1753,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1753,1,pure,0.001294,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1233,10.1016/j.jct.2014.09.015,thermoml_viscosity:1233,2,mixture,0.00251036,0.000667010309278,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:1753|thermoml_viscosity:1234,LAIUFBWHERIJIH-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.94,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1753,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1753,1,pure,0.001585,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1234,10.1016/j.jct.2014.09.015,thermoml_viscosity:1234,2,mixture,0.0030749,0.000817010309278,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:1753|thermoml_viscosity:1235,LAIUFBWHERIJIH-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.94,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1753,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1753,1,pure,0.001945,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1235,10.1016/j.jct.2014.09.015,thermoml_viscosity:1235,2,mixture,0.0037733,0.00100257731959,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|303.15|epsilon_observations_v11plus:1753|thermoml_viscosity:1236,LAIUFBWHERIJIH-UHFFFAOYSA-N,303.15,abs_dT_le_1e-06_K,0,303.15,303.15,1.94,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1753,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1753,1,pure,0.002454,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1236,10.1016/j.jct.2014.09.015,thermoml_viscosity:1236,2,mixture,0.00476076,0.00126494845361,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|313.15|epsilon_observations_v11plus:1754|thermoml_viscosity:1143,LAIUFBWHERIJIH-UHFFFAOYSA-N,313.15,abs_dT_le_1e-06_K,0,313.15,313.15,1.92,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1754,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1754,1,pure,0.000422,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1143,10.1016/j.jct.2014.09.015,thermoml_viscosity:1143,1,pure,0.00081024,0.000219791666667,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|313.15|epsilon_observations_v11plus:1754|thermoml_viscosity:1248,LAIUFBWHERIJIH-UHFFFAOYSA-N,313.15,abs_dT_le_1e-06_K,0,313.15,313.15,1.92,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1754,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1754,1,pure,0.000422,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1248,10.1016/j.jct.2014.09.015,thermoml_viscosity:1248,2,mixture,0.00081024,0.000219791666667,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|313.15|epsilon_observations_v11plus:1754|thermoml_viscosity:1249,LAIUFBWHERIJIH-UHFFFAOYSA-N,313.15,abs_dT_le_1e-06_K,0,313.15,313.15,1.92,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1754,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1754,1,pure,0.000472,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1249,10.1016/j.jct.2014.09.015,thermoml_viscosity:1249,2,mixture,0.00090624,0.000245833333333,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|313.15|epsilon_observations_v11plus:1754|thermoml_viscosity:1250,LAIUFBWHERIJIH-UHFFFAOYSA-N,313.15,abs_dT_le_1e-06_K,0,313.15,313.15,1.92,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1754,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1754,1,pure,0.00053,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1250,10.1016/j.jct.2014.09.015,thermoml_viscosity:1250,2,mixture,0.0010176,0.000276041666667,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|313.15|epsilon_observations_v11plus:1754|thermoml_viscosity:1251,LAIUFBWHERIJIH-UHFFFAOYSA-N,313.15,abs_dT_le_1e-06_K,0,313.15,313.15,1.92,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1754,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1754,1,pure,0.000597,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1251,10.1016/j.jct.2014.09.015,thermoml_viscosity:1251,2,mixture,0.00114624,0.0003109375,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|313.15|epsilon_observations_v11plus:1754|thermoml_viscosity:1252,LAIUFBWHERIJIH-UHFFFAOYSA-N,313.15,abs_dT_le_1e-06_K,0,313.15,313.15,1.92,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1754,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1754,1,pure,0.000685,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1252,10.1016/j.jct.2014.09.015,thermoml_viscosity:1252,2,mixture,0.0013152,0.000356770833333,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|313.15|epsilon_observations_v11plus:1754|thermoml_viscosity:1253,LAIUFBWHERIJIH-UHFFFAOYSA-N,313.15,abs_dT_le_1e-06_K,0,313.15,313.15,1.92,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1754,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1754,1,pure,0.000796,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1253,10.1016/j.jct.2014.09.015,thermoml_viscosity:1253,2,mixture,0.00152832,0.000414583333333,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|313.15|epsilon_observations_v11plus:1754|thermoml_viscosity:1254,LAIUFBWHERIJIH-UHFFFAOYSA-N,313.15,abs_dT_le_1e-06_K,0,313.15,313.15,1.92,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1754,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1754,1,pure,0.000935,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1254,10.1016/j.jct.2014.09.015,thermoml_viscosity:1254,2,mixture,0.0017952,0.000486979166667,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|313.15|epsilon_observations_v11plus:1754|thermoml_viscosity:1255,LAIUFBWHERIJIH-UHFFFAOYSA-N,313.15,abs_dT_le_1e-06_K,0,313.15,313.15,1.92,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1754,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1754,1,pure,0.001118,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1255,10.1016/j.jct.2014.09.015,thermoml_viscosity:1255,2,mixture,0.00214656,0.000582291666667,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|313.15|epsilon_observations_v11plus:1754|thermoml_viscosity:1256,LAIUFBWHERIJIH-UHFFFAOYSA-N,313.15,abs_dT_le_1e-06_K,0,313.15,313.15,1.92,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1754,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1754,1,pure,0.001357,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1256,10.1016/j.jct.2014.09.015,thermoml_viscosity:1256,2,mixture,0.00260544,0.000706770833333,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|313.15|epsilon_observations_v11plus:1754|thermoml_viscosity:1257,LAIUFBWHERIJIH-UHFFFAOYSA-N,313.15,abs_dT_le_1e-06_K,0,313.15,313.15,1.92,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1754,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1754,1,pure,0.00165,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1257,10.1016/j.jct.2014.09.015,thermoml_viscosity:1257,2,mixture,0.003168,0.000859375,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
LAIUFBWHERIJIH-UHFFFAOYSA-N|313.15|epsilon_observations_v11plus:1754|thermoml_viscosity:1258,LAIUFBWHERIJIH-UHFFFAOYSA-N,313.15,abs_dT_le_1e-06_K,0,313.15,313.15,1.92,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,1754,10.1016/j.jct.2014.09.015,epsilon_observations_v11plus:1754,1,pure,0.002059,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1258,10.1016/j.jct.2014.09.015,thermoml_viscosity:1258,2,mixture,0.00395328,0.00107239583333,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
