inchikey,name,smiles,T_K,epsilon,epsilon_unit,uncertainty_expanded,uncertainty_standard,uncertainty_kind,confidence_level,phase,method,property_family,property_name,frequency_mhz,pressure_kpa,source_doi,source_file,source_file_sha256,source_row_index,dataset_number,component_count,in_roster,model_ready,temperature_band,roster_T_K,roster_dielectric,duplicate_observation_count,distinct_values_at_temperature,multiple_values_at_temperature
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,353.1,4.42,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,20000,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6774,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,353.1,4.45,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,21800,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6775,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,353.1,4.49,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,24000,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6776,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,353.1,4.52,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,25800,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6777,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,353.1,4.55,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,27700,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6778,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,353.1,4.58,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,29800,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6779,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,363.4,3.63,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,2800,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6780,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,363.4,3.71,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,4200,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6781,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,363.4,3.8,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,6200,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6782,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,363.4,3.88,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,8000,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6783,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,363.4,3.95,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,10200,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6784,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,363.4,4.01,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,12200,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6785,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,363.4,4.06,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,14200,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6786,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,363.4,4.11,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,16000,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6787,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,363.4,4.16,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,18000,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6788,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,363.4,4.2,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,20000,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6789,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,363.4,4.24,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,22000,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6790,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,363.4,4.28,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,24000,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6791,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,363.4,4.31,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,26000,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6792,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,363.4,4.35,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,28000,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6793,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,363.4,4.4,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,30500,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6794,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,372.9,3.38,,0.05,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,3400,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6795,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,372.9,3.44,,0.05,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,4200,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6796,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,372.9,3.57,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,6100,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6797,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,372.9,3.66,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,8300,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6798,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,372.9,3.73,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,10200,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6799,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,372.9,3.81,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,12200,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6800,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,372.9,3.88,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,14400,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6801,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,372.9,3.91,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,16200,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6802,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,372.9,3.96,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,18300,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6803,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,372.9,4,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,20000,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6804,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,372.9,4.05,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,22300,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6805,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,372.9,4.09,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,24100,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6806,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,372.9,4.14,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,26200,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6807,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,372.9,4.16,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,27800,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6808,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,372.9,4.18,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,29200,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6809,3,1,true,true,outside_declared_window,298.15,5.02,1,15,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,382.9,3.08,,0.06,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,4000,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6810,3,1,true,true,outside_declared_window,298.15,5.02,1,14,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,382.9,3.31,,0.05,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,6200,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6811,3,1,true,true,outside_declared_window,298.15,5.02,1,14,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,382.9,3.43,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,8100,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6812,3,1,true,true,outside_declared_window,298.15,5.02,1,14,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,382.9,3.53,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,10000,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6813,3,1,true,true,outside_declared_window,298.15,5.02,1,14,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,382.9,3.62,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,12300,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6814,3,1,true,true,outside_declared_window,298.15,5.02,1,14,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,382.9,3.68,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,14200,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6815,3,1,true,true,outside_declared_window,298.15,5.02,1,14,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,382.9,3.74,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,16100,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6816,3,1,true,true,outside_declared_window,298.15,5.02,1,14,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,382.9,3.79,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,18000,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6817,3,1,true,true,outside_declared_window,298.15,5.02,1,14,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,382.9,3.84,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,20000,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6818,3,1,true,true,outside_declared_window,298.15,5.02,1,14,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,382.9,3.89,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,22000,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6819,3,1,true,true,outside_declared_window,298.15,5.02,1,14,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,382.9,3.93,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,24000,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6820,3,1,true,true,outside_declared_window,298.15,5.02,1,14,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,382.9,3.97,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,26000,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6821,3,1,true,true,outside_declared_window,298.15,5.02,1,14,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,382.9,4.01,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,27900,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6822,3,1,true,true,outside_declared_window,298.15,5.02,1,14,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,382.9,4.05,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,30100,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6823,3,1,true,true,outside_declared_window,298.15,5.02,1,14,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,393,3.01,,0.05,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,6200,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6824,3,1,true,true,outside_declared_window,298.15,5.02,1,13,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,393,3.21,,0.05,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,8400,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6825,3,1,true,true,outside_declared_window,298.15,5.02,1,13,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,393,3.3,,0.04,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,10000,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6826,3,1,true,true,outside_declared_window,298.15,5.02,1,13,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,393,3.4,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,12300,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6827,3,1,true,true,outside_declared_window,298.15,5.02,1,13,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,393,3.47,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,14200,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6828,3,1,true,true,outside_declared_window,298.15,5.02,1,13,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,393,3.54,,0.02,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,16200,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6829,3,1,true,true,outside_declared_window,298.15,5.02,1,13,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,393,3.6,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,18200,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6830,3,1,true,true,outside_declared_window,298.15,5.02,1,13,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,393,3.65,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,20000,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6831,3,1,true,true,outside_declared_window,298.15,5.02,1,13,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,393,3.7,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,22000,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6832,3,1,true,true,outside_declared_window,298.15,5.02,1,13,true
LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,COC,393,3.75,,0.03,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,24000,10.1021/je060283w,data/raw/thermoml/10.1021__je060283w-00fe51efffa4.xml,c67752268fca691b9e0f72ec3839f6c9ccf921846bf6ddf2dc1b1e37c91dcf3d,6833,3,1,true,true,outside_declared_window,298.15,5.02,1,13,true
