representation,repeat,fold,inchikey,name,T_K,hbd,hbond_donor_count,target,prediction,onsager_epsilon,applicability_domain
Morgan,5,1,FRZPYEHDSAQGAS-UHFFFAOYSA-M,1-butyl-3-methylimidazolium trifluoromethanesulfonate,298.15,0,0,12.9,22.9557094574,53.1539772418,inside_domain
Morgan,5,1,FYIRUPZTYPILDH-UHFFFAOYSA-N,"1,1,1,2,3,3-hexafluoropropane",302.85,0,0,5.3105,9.49047279358,14.0370858022,inside_domain
Morgan,5,1,HZAXFHJVJLSVMW-UHFFFAOYSA-N,2-aminoethan-1-ol,303.15,2,2,31.46,30.2497596741,25.2714322229,outside_associated_liquid
Morgan,5,1,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,298,0,0,46.05,13.4670715332,39.3405912447,inside_domain
Morgan,5,1,IIRFCWANHMSDCG-UHFFFAOYSA-N,cyclooctanone,300.65,0,0,14.38,15.1786279678,13.5668987419,inside_domain
Morgan,5,1,LVTYICIALWPMFW-UHFFFAOYSA-N,N-(2-hydroxypropyl)-2-hydroxy-1-propanamine,303.15,3,3,13.87,17.8607177734,21.6555806344,outside_associated_liquid
Morgan,5,1,MTHSVFCYNBDYFN-UHFFFAOYSA-N,diethylene glycol,298.15,2,2,30.95,20.2150020599,11.7806957518,outside_associated_liquid
Morgan,5,1,PEDCQBHIVMGVHV-UHFFFAOYSA-N,glycerol,303.15,3,3,41.17,37.3900985718,13.4501001088,outside_associated_liquid
Morgan,5,1,SBZXBUIDTXKZTM-UHFFFAOYSA-N,"2,5,8-trioxanonane",298.15,0,0,7.3815,7.37891817093,14.0264717054,inside_domain
Morgan,5,1,STCBHSHARMAIOM-UHFFFAOYSA-N,1-methylimidazolium chloride,298.15,0,0,13.8,19.342792511,31.9681461493,inside_domain
Morgan,5,1,UCCKRVYTJPMHRO-UHFFFAOYSA-N,"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide",298.15,0,0,14,15.0431861877,11.4813553141,inside_domain
Morgan,5,1,UPCXAARSWVHVLY-UHFFFAOYSA-N,triethanolammonium acetate,298.15,4,4,31,46.2179450989,11.4536548979,outside_associated_liquid
Morgan,5,1,WZLFPVPRZGTCKP-UHFFFAOYSA-N,"1,1,1,3,3-pentafluorobutane",298.115,0,0,11.8861,8.7224445343,6.83236100939,inside_domain
Morgan,5,1,XDJYSDBSJWNTQT-UHFFFAOYSA-N,"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",298.15,0,0,12.8,15.4646072388,44.2192801694,inside_domain
Morgan,5,1,XDTMQSROBMDMFD-UHFFFAOYSA-N,cyclohexane,298.15,0,0,2.02,9.49047279358,1.10684113993,inside_domain
Morgan,5,1,YEJRWHAVMIAJKC-UHFFFAOYSA-N,.gamma.-butyrolactone,295.65,0,0,41.99,17.3906421661,50.6116986269,inside_domain
Morgan,5,1,YXFVVABEGXRONW-UHFFFAOYSA-N,toluene,297.385,0,0,2.40445,6.93058252335,1.46990395237,inside_domain
Morgan,5,1,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,hexan-1-ol,298.15,1,1,14.26,14.7325458527,5.23133673613,outside_associated_liquid
Morgan,5,1,ZUHZGEOKBKGPSW-UHFFFAOYSA-N,"2,5,8,11,14-pentaoxapentadecane",298.15,0,0,7.798,7.37891817093,10.2230813729,inside_domain
Morgan,5,1,GJRQTCIYDGXPES-UHFFFAOYSA-N,Isobutyl acetate,293.15,0,0,5.29,10.9285268784,8.50004501778,inside_domain
Morgan,5,1,DTQVDTLACAAQTR-UHFFFAOYSA-N,Trifluoroacetic acid,293.15,1,1,39.5,20.3140144348,28.7487569677,outside_associated_liquid
Morgan,5,1,YPFDHNVEDLHUCE-UHFFFAOYSA-N,"1,3-Propanediol",293.15,2,2,35,22.3712692261,1.44673551362,outside_associated_liquid
Morgan,5,1,YNAVUWVOSKDBBP-UHFFFAOYSA-N,Morpholine,298.15,1,1,7.33,10.1262397766,5.3942637877,outside_associated_liquid
Morgan,5,1,NQPDZGIKBAWPEJ-UHFFFAOYSA-N,Valeric acid,293.15,1,1,2.66,13.0152168274,5.73031614295,outside_associated_liquid
Morgan,5,1,POLCUAVZOMRGSN-UHFFFAOYSA-N,Propyl ether,299.15,0,0,3.39,4.93242788315,3.4892418063,inside_domain
Morgan,5,1,ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,Isopropyl ether,298.15,0,0,3.88,7.51714324951,2.80531678598,inside_domain
Morgan,5,1,RDOXTESZEPMUJZ-UHFFFAOYSA-N,Methoxybenzene (Anisole),298.15,0,0,4.33,6.12979984283,3.78240490407,inside_domain
Morgan,5,1,LFSAPCRASZRSKS-UHFFFAOYSA-N,2-Methylcyclohexanone,293.15,0,0,14,13.8745203018,15.7212749253,inside_domain
Morgan,5,1,VGVHNLRUAMRIEW-UHFFFAOYSA-N,4-Methylcyclohexanone,293.15,0,0,12.4,14.6297254562,18.1666231408,inside_domain
Morgan,5,1,NDVWOBYBJYUSMF-UHFFFAOYSA-N,2-Methylcyclohexanol,293.15,1,1,13.3,10.9113960266,5.23202446322,outside_associated_liquid
Morgan,5,1,LCZUOKDVTBMCMX-UHFFFAOYSA-N,"2,5-Dimethylpyrazine",293.15,0,0,2.436,8.92596340179,1.11662360242,inside_domain
Morgan,5,1,MVPPADPHJFYWMZ-UHFFFAOYSA-N,Chlorobenzene,298.15,0,0,5.621,7.04426717758,6.2681341664,inside_domain
Morgan,5,1,FOTXAJDDGPYIFU-UHFFFAOYSA-N,Ethylcyclopropane,293.15,0,0,1.933,6.84893226624,1.15468220207,inside_domain
Morgan,5,1,ZRKMQKLGEQPLNS-UHFFFAOYSA-N,1-Pentanethiol,298.15,1,1,4.55,5.84514045715,9.12891097269,outside_associated_liquid
Morgan,5,1,ZMANZCXQSJIPKH-UHFFFAOYSA-N,Triethylamine,298.15,0,0,2.42,6.73107528687,1.58318603892,inside_domain
Morgan,5,1,OSOUNOBYRMOXQQ-UHFFFAOYSA-N,m-Chlorotoluene,293.15,0,0,5.55,6.49536371231,8.19037794732,inside_domain
Physical,5,1,CBTVGIZVANVGBH-UHFFFAOYSA-N,2-amino-2-methylpropan-1-ol,303.15,2,2,20.59,57.6151428223,3.826071455,outside_associated_liquid
Physical,5,1,CGZZMOTZOONQIA-UHFFFAOYSA-N,cycloheptanone,298.15,0,0,12.92,11.0969800949,15.0978362101,inside_domain
Physical,5,1,CRVGTESFCCXCTH-UHFFFAOYSA-N,N-methyldiethanolamine,300.65,2,2,22.12,20.7839565277,10.6262172267,outside_associated_liquid
Physical,5,1,DNIAPMSPPWPWGF-UHFFFAOYSA-N,"1,2-propanediol",303.15,2,2,27.87,40.7567596436,15.9608369814,outside_associated_liquid
Physical,5,1,DURPTKYDGMDSBL-UHFFFAOYSA-N,dibutyl ether,298.15,0,0,3.106,5.3012509346,2.81657790905,inside_domain
Physical,5,1,FRZPYEHDSAQGAS-UHFFFAOYSA-M,1-butyl-3-methylimidazolium trifluoromethanesulfonate,298.15,0,0,12.9,22.8604335785,53.1539772418,inside_domain
Physical,5,1,FYIRUPZTYPILDH-UHFFFAOYSA-N,"1,1,1,2,3,3-hexafluoropropane",302.85,0,0,5.3105,1,14.0370858022,inside_domain
Physical,5,1,HZAXFHJVJLSVMW-UHFFFAOYSA-N,2-aminoethan-1-ol,303.15,2,2,31.46,52.3670883179,25.2714322229,outside_associated_liquid
Physical,5,1,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,298,0,0,46.05,31.9376792908,39.3405912447,inside_domain
Physical,5,1,IIRFCWANHMSDCG-UHFFFAOYSA-N,cyclooctanone,300.65,0,0,14.38,9.45161151886,13.5668987419,inside_domain
Physical,5,1,LVTYICIALWPMFW-UHFFFAOYSA-N,N-(2-hydroxypropyl)-2-hydroxy-1-propanamine,303.15,3,3,13.87,31.3567428589,21.6555806344,outside_associated_liquid
Physical,5,1,MTHSVFCYNBDYFN-UHFFFAOYSA-N,diethylene glycol,298.15,2,2,30.95,17.0963535309,11.7806957518,outside_associated_liquid
Physical,5,1,PEDCQBHIVMGVHV-UHFFFAOYSA-N,glycerol,303.15,3,3,41.17,25.6010627747,13.4501001088,outside_associated_liquid
Physical,5,1,SBZXBUIDTXKZTM-UHFFFAOYSA-N,"2,5,8-trioxanonane",298.15,0,0,7.3815,7.59383249283,14.0264717054,inside_domain
Physical,5,1,STCBHSHARMAIOM-UHFFFAOYSA-N,1-methylimidazolium chloride,298.15,0,0,13.8,19.8313064575,31.9681461493,inside_domain
Physical,5,1,UCCKRVYTJPMHRO-UHFFFAOYSA-N,"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide",298.15,0,0,14,25.952796936,11.4813553141,inside_domain
Physical,5,1,UPCXAARSWVHVLY-UHFFFAOYSA-N,triethanolammonium acetate,298.15,4,4,31,44.8527069092,11.4536548979,outside_associated_liquid
Physical,5,1,WZLFPVPRZGTCKP-UHFFFAOYSA-N,"1,1,1,3,3-pentafluorobutane",298.115,0,0,11.8861,2.96470713615,6.83236100939,inside_domain
Physical,5,1,XDJYSDBSJWNTQT-UHFFFAOYSA-N,"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",298.15,0,0,12.8,25.2130241394,44.2192801694,inside_domain
Physical,5,1,XDTMQSROBMDMFD-UHFFFAOYSA-N,cyclohexane,298.15,0,0,2.02,2.61376667023,1.10684113993,inside_domain
Physical,5,1,YEJRWHAVMIAJKC-UHFFFAOYSA-N,.gamma.-butyrolactone,295.65,0,0,41.99,30.2948951721,50.6116986269,inside_domain
Physical,5,1,YXFVVABEGXRONW-UHFFFAOYSA-N,toluene,297.385,0,0,2.40445,2.12144684792,1.46990395237,inside_domain
Physical,5,1,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,hexan-1-ol,298.15,1,1,14.26,13.2083072662,5.23133673613,outside_associated_liquid
Physical,5,1,ZUHZGEOKBKGPSW-UHFFFAOYSA-N,"2,5,8,11,14-pentaoxapentadecane",298.15,0,0,7.798,11.508398056,10.2230813729,inside_domain
Physical,5,1,GJRQTCIYDGXPES-UHFFFAOYSA-N,Isobutyl acetate,293.15,0,0,5.29,6.23318910599,8.50004501778,inside_domain
Physical,5,1,DTQVDTLACAAQTR-UHFFFAOYSA-N,Trifluoroacetic acid,293.15,1,1,39.5,19.1451797485,28.7487569677,outside_associated_liquid
Physical,5,1,YPFDHNVEDLHUCE-UHFFFAOYSA-N,"1,3-Propanediol",293.15,2,2,35,21.64884758,1.44673551362,outside_associated_liquid
Physical,5,1,YNAVUWVOSKDBBP-UHFFFAOYSA-N,Morpholine,298.15,1,1,7.33,14.9191293716,5.3942637877,outside_associated_liquid
Physical,5,1,NQPDZGIKBAWPEJ-UHFFFAOYSA-N,Valeric acid,293.15,1,1,2.66,10.557472229,5.73031614295,outside_associated_liquid
Physical,5,1,POLCUAVZOMRGSN-UHFFFAOYSA-N,Propyl ether,299.15,0,0,3.39,5.71312761307,3.4892418063,inside_domain
Physical,5,1,ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,Isopropyl ether,298.15,0,0,3.88,5.67617416382,2.80531678598,inside_domain
Physical,5,1,RDOXTESZEPMUJZ-UHFFFAOYSA-N,Methoxybenzene (Anisole),298.15,0,0,4.33,6.03308820724,3.78240490407,inside_domain
Physical,5,1,LFSAPCRASZRSKS-UHFFFAOYSA-N,2-Methylcyclohexanone,293.15,0,0,14,10.7738866806,15.7212749253,inside_domain
Physical,5,1,VGVHNLRUAMRIEW-UHFFFAOYSA-N,4-Methylcyclohexanone,293.15,0,0,12.4,12.4959363937,18.1666231408,inside_domain
Physical,5,1,NDVWOBYBJYUSMF-UHFFFAOYSA-N,2-Methylcyclohexanol,293.15,1,1,13.3,11.0823392868,5.23202446322,outside_associated_liquid
Physical,5,1,LCZUOKDVTBMCMX-UHFFFAOYSA-N,"2,5-Dimethylpyrazine",293.15,0,0,2.436,5.64031934738,1.11662360242,inside_domain
Physical,5,1,MVPPADPHJFYWMZ-UHFFFAOYSA-N,Chlorobenzene,298.15,0,0,5.621,4.46985435486,6.2681341664,inside_domain
Physical,5,1,FOTXAJDDGPYIFU-UHFFFAOYSA-N,Ethylcyclopropane,293.15,0,0,1.933,3.94756436348,1.15468220207,inside_domain
Physical,5,1,ZRKMQKLGEQPLNS-UHFFFAOYSA-N,1-Pentanethiol,298.15,1,1,4.55,6.90046358109,9.12891097269,outside_associated_liquid
Physical,5,1,ZMANZCXQSJIPKH-UHFFFAOYSA-N,Triethylamine,298.15,0,0,2.42,1.69125103951,1.58318603892,inside_domain
Physical,5,1,OSOUNOBYRMOXQQ-UHFFFAOYSA-N,m-Chlorotoluene,293.15,0,0,5.55,4.1467590332,8.19037794732,inside_domain
Morgan+Physical,5,1,CBTVGIZVANVGBH-UHFFFAOYSA-N,2-amino-2-methylpropan-1-ol,303.15,2,2,20.59,37.5352935791,3.826071455,outside_associated_liquid
Morgan+Physical,5,1,CGZZMOTZOONQIA-UHFFFAOYSA-N,cycloheptanone,298.15,0,0,12.92,13.1378040314,15.0978362101,inside_domain
Morgan+Physical,5,1,CRVGTESFCCXCTH-UHFFFAOYSA-N,N-methyldiethanolamine,300.65,2,2,22.12,21.0296401978,10.6262172267,outside_associated_liquid
Morgan+Physical,5,1,DNIAPMSPPWPWGF-UHFFFAOYSA-N,"1,2-propanediol",303.15,2,2,27.87,33.2044067383,15.9608369814,outside_associated_liquid
Morgan+Physical,5,1,DURPTKYDGMDSBL-UHFFFAOYSA-N,dibutyl ether,298.15,0,0,3.106,4.95466423035,2.81657790905,inside_domain
Morgan+Physical,5,1,FRZPYEHDSAQGAS-UHFFFAOYSA-M,1-butyl-3-methylimidazolium trifluoromethanesulfonate,298.15,0,0,12.9,22.9080715179,53.1539772418,inside_domain
Morgan+Physical,5,1,FYIRUPZTYPILDH-UHFFFAOYSA-N,"1,1,1,2,3,3-hexafluoropropane",302.85,0,0,5.3105,4.21608924866,14.0370858022,inside_domain
Morgan+Physical,5,1,HZAXFHJVJLSVMW-UHFFFAOYSA-N,2-aminoethan-1-ol,303.15,2,2,31.46,41.3084259033,25.2714322229,outside_associated_liquid
Morgan+Physical,5,1,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,298,0,0,46.05,22.702375412,39.3405912447,inside_domain
Morgan+Physical,5,1,IIRFCWANHMSDCG-UHFFFAOYSA-N,cyclooctanone,300.65,0,0,14.38,12.3151197433,13.5668987419,inside_domain
Morgan+Physical,5,1,LVTYICIALWPMFW-UHFFFAOYSA-N,N-(2-hydroxypropyl)-2-hydroxy-1-propanamine,303.15,3,3,13.87,24.6087303162,21.6555806344,outside_associated_liquid
Morgan+Physical,5,1,MTHSVFCYNBDYFN-UHFFFAOYSA-N,diethylene glycol,298.15,2,2,30.95,18.6556777954,11.7806957518,outside_associated_liquid
Morgan+Physical,5,1,PEDCQBHIVMGVHV-UHFFFAOYSA-N,glycerol,303.15,3,3,41.17,31.4955806732,13.4501001088,outside_associated_liquid
Morgan+Physical,5,1,SBZXBUIDTXKZTM-UHFFFAOYSA-N,"2,5,8-trioxanonane",298.15,0,0,7.3815,7.48637533188,14.0264717054,inside_domain
Morgan+Physical,5,1,STCBHSHARMAIOM-UHFFFAOYSA-N,1-methylimidazolium chloride,298.15,0,0,13.8,19.5870494843,31.9681461493,inside_domain
Morgan+Physical,5,1,UCCKRVYTJPMHRO-UHFFFAOYSA-N,"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide",298.15,0,0,14,20.4979915619,11.4813553141,inside_domain
Morgan+Physical,5,1,UPCXAARSWVHVLY-UHFFFAOYSA-N,triethanolammonium acetate,298.15,4,4,31,45.5353240967,11.4536548979,outside_associated_liquid
Morgan+Physical,5,1,WZLFPVPRZGTCKP-UHFFFAOYSA-N,"1,1,1,3,3-pentafluorobutane",298.115,0,0,11.8861,5.84357595444,6.83236100939,inside_domain
Morgan+Physical,5,1,XDJYSDBSJWNTQT-UHFFFAOYSA-N,"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",298.15,0,0,12.8,20.3388156891,44.2192801694,inside_domain
Morgan+Physical,5,1,XDTMQSROBMDMFD-UHFFFAOYSA-N,cyclohexane,298.15,0,0,2.02,6.0521197319,1.10684113993,inside_domain
Morgan+Physical,5,1,YEJRWHAVMIAJKC-UHFFFAOYSA-N,.gamma.-butyrolactone,295.65,0,0,41.99,23.8427696228,50.6116986269,inside_domain
Morgan+Physical,5,1,YXFVVABEGXRONW-UHFFFAOYSA-N,toluene,297.385,0,0,2.40445,4.52601480484,1.46990395237,inside_domain
Morgan+Physical,5,1,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,hexan-1-ol,298.15,1,1,14.26,13.9704265594,5.23133673613,outside_associated_liquid
Morgan+Physical,5,1,ZUHZGEOKBKGPSW-UHFFFAOYSA-N,"2,5,8,11,14-pentaoxapentadecane",298.15,0,0,7.798,9.44365787506,10.2230813729,inside_domain
Morgan+Physical,5,1,GJRQTCIYDGXPES-UHFFFAOYSA-N,Isobutyl acetate,293.15,0,0,5.29,8.58085823059,8.50004501778,inside_domain
Morgan+Physical,5,1,DTQVDTLACAAQTR-UHFFFAOYSA-N,Trifluoroacetic acid,293.15,1,1,39.5,19.7295970917,28.7487569677,outside_associated_liquid
Morgan+Physical,5,1,YPFDHNVEDLHUCE-UHFFFAOYSA-N,"1,3-Propanediol",293.15,2,2,35,22.0100593567,1.44673551362,outside_associated_liquid
Morgan+Physical,5,1,YNAVUWVOSKDBBP-UHFFFAOYSA-N,Morpholine,298.15,1,1,7.33,12.5226840973,5.3942637877,outside_associated_liquid
Morgan+Physical,5,1,NQPDZGIKBAWPEJ-UHFFFAOYSA-N,Valeric acid,293.15,1,1,2.66,11.7863445282,5.73031614295,outside_associated_liquid
Morgan+Physical,5,1,POLCUAVZOMRGSN-UHFFFAOYSA-N,Propyl ether,299.15,0,0,3.39,5.32277774811,3.4892418063,inside_domain
Morgan+Physical,5,1,ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,Isopropyl ether,298.15,0,0,3.88,6.59665870667,2.80531678598,inside_domain
Morgan+Physical,5,1,RDOXTESZEPMUJZ-UHFFFAOYSA-N,Methoxybenzene (Anisole),298.15,0,0,4.33,6.08144378662,3.78240490407,inside_domain
Morgan+Physical,5,1,LFSAPCRASZRSKS-UHFFFAOYSA-N,2-Methylcyclohexanone,293.15,0,0,14,12.3242034912,15.7212749253,inside_domain
Morgan+Physical,5,1,VGVHNLRUAMRIEW-UHFFFAOYSA-N,4-Methylcyclohexanone,293.15,0,0,12.4,13.562830925,18.1666231408,inside_domain
Morgan+Physical,5,1,NDVWOBYBJYUSMF-UHFFFAOYSA-N,2-Methylcyclohexanol,293.15,1,1,13.3,10.9968681335,5.23202446322,outside_associated_liquid
Morgan+Physical,5,1,LCZUOKDVTBMCMX-UHFFFAOYSA-N,"2,5-Dimethylpyrazine",293.15,0,0,2.436,7.28314113617,1.11662360242,inside_domain
Morgan+Physical,5,1,MVPPADPHJFYWMZ-UHFFFAOYSA-N,Chlorobenzene,298.15,0,0,5.621,5.75706100464,6.2681341664,inside_domain
Morgan+Physical,5,1,FOTXAJDDGPYIFU-UHFFFAOYSA-N,Ethylcyclopropane,293.15,0,0,1.933,5.39824819565,1.15468220207,inside_domain
Morgan+Physical,5,1,ZRKMQKLGEQPLNS-UHFFFAOYSA-N,1-Pentanethiol,298.15,1,1,4.55,6.3728017807,9.12891097269,outside_associated_liquid
Morgan+Physical,5,1,ZMANZCXQSJIPKH-UHFFFAOYSA-N,Triethylamine,298.15,0,0,2.42,4.21116304398,1.58318603892,inside_domain
Morgan+Physical,5,1,OSOUNOBYRMOXQQ-UHFFFAOYSA-N,m-Chlorotoluene,293.15,0,0,5.55,5.32106113434,8.19037794732,inside_domain
Morgan,5,2,ALYCOCULEAWWJO-UHFFFAOYSA-N,triethylpentylammonium bis(trifluoromethylsulfonyl)imide,298.15,0,0,12.5,11.1365795135,6.67840629363,inside_domain
Morgan,5,2,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,298.15,0,0,13.505,19.0919342041,20.9054049662,inside_domain
Morgan,5,2,BMRWNKZVCUKKSR-UHFFFAOYSA-N,"1,2-butanediol",298.2,2,2,22.143,25.3039855957,13.5953058324,outside_associated_liquid
Morgan,5,2,DKGAVHZHDRPRBM-UHFFFAOYSA-N,2-methylpropan-2-ol,298.15,1,1,12.49,9.70572090149,6.90436439321,outside_associated_liquid
Morgan,5,2,GSEJCLTVZPLZKY-UHFFFAOYSA-N,triethanolamine,303.15,3,3,28.11,32.8441200256,8.50333947546,outside_associated_liquid
Morgan,5,2,HPXRVTGHNJAIIH-UHFFFAOYSA-N,cyclohexanol,298.15,1,1,15.71,13.6229629517,6.99300079031,outside_associated_liquid
Morgan,5,2,JHIVVAPYMSGYDF-UHFFFAOYSA-N,cyclohexanone,298.15,0,0,15.79,17.8146095276,19.6553000971,inside_domain
Morgan,5,2,JIGUQPWFLRLWPJ-UHFFFAOYSA-N,ethyl propenoate,298.15,0,0,6.209,7.13428735733,13.7902225059,inside_domain
Morgan,5,2,OHLUUHNLEMFGTQ-UHFFFAOYSA-N,N-methylacetamide,303.15,1,1,178.47,9.4560918808,5.9744908461,outside_associated_liquid
Morgan,5,2,OIFBSDVPJOWBCH-UHFFFAOYSA-N,diethyl carbonate,298.15,0,0,2.834,8.33067703247,1.35579310568,inside_domain
Morgan,5,2,OKKJLVBELUTLKV-UHFFFAOYSA-N,methanol,298.15,1,1,33.6,8.53545093536,16.5823957018,outside_associated_liquid
Morgan,5,2,OOKUTCYPKPJYFV-UHFFFAOYSA-N,1-methylimidazolium bromide,298.15,0,0,16.6,23.8944988251,28.8470050896,inside_domain
Morgan,5,2,QRCRANRUHQKZME-UHFFFAOYSA-N,"3-butyl-1,2,4,5-tetramethyl-1H-imidazol-3-ium tetrafluoroborate",298.15,0,0,12,7.33835315704,90.2035313888,inside_domain
Morgan,5,2,RJQQOKKINHMXIM-UHFFFAOYSA-N,triethanolamine lactate,298.15,5,5,59.7,61.5139083862,27.2818406975,outside_associated_liquid
Morgan,5,2,SIXHYMZEOJSYQH-UHFFFAOYSA-M,1-butyl-3-methylimidazolium thiocyanate,298.15,0,0,13.7,28.5265350342,27.3242655698,inside_domain
Morgan,5,2,UWHCKJMYHZGTIT-UHFFFAOYSA-N,tetraethylene glycol,298.15,2,2,19.91,26.6615180969,16.8875268244,outside_associated_liquid
Morgan,5,2,VFTFKUDGYRBSAL-UHFFFAOYSA-N,"1,4,7,10,13-pentaoxacyclopentadecane",298.15,0,0,15.48,11.2903938293,14.8444868881,inside_domain
Morgan,5,2,VVLAIYIMMFWRFW-UHFFFAOYSA-N,2-hydroxyethylammonium acetate,298.15,3,3,58.3,41.8294219971,4.76933191054,outside_associated_liquid
Morgan,5,2,XTHFKEDIFFGKHM-UHFFFAOYSA-N,"1,2-dimethoxyethane",298.15,0,0,7.0695,6.25378465652,5.4993455063,inside_domain
Morgan,5,2,YIWUKEYIRIRTPP-UHFFFAOYSA-N,2-ethyl-1-hexanol,298.2,1,1,7.353,14.2173290253,5.01442556827,outside_associated_liquid
Morgan,5,2,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,triethylene glycol,298.15,2,2,23.07,26.6615180969,12.1409402443,outside_associated_liquid
Morgan,5,2,ZPTRYWVRCNOTAS-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,298.15,0,0,16.5,23.86860466,17.4010984828,inside_domain
Morgan,5,2,SQYNKIJPMDEDEG-UHFFFAOYSA-N,Paraldehyde,298.15,0,0,13.9,6.97204208374,1.56759076609,inside_domain
Morgan,5,2,GWYFCOCPABKNJV-UHFFFAOYSA-N,Isovaleric acid,293.15,1,1,2.64,17.1283340454,5.90016995209,outside_associated_liquid
Morgan,5,2,ISPYQTSUDJAMAB-UHFFFAOYSA-N,o-Chlorophenol,298.15,1,1,6.31,11.3326683044,2.71741653544,outside_associated_liquid
Morgan,5,2,QJPJQTDYNZXKQF-UHFFFAOYSA-N,p-Bromoanisole,303.15,0,0,7.06,4.90543699265,27.3339480411,inside_domain
Morgan,5,2,LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,298.15,0,0,5.02,6.0316028595,8.12045219138,inside_domain
Morgan,5,2,FVSKHRXBFJPNKK-UHFFFAOYSA-N,Propionitrile,293.15,0,0,27.2,26.296754837,38.9694829474,inside_domain
Morgan,5,2,XCIXKGXIYUWCLL-UHFFFAOYSA-N,Cyclopentanol,293.15,1,1,18,14.9002866745,6.20107699779,outside_associated_liquid
Morgan,5,2,RLSSMJSEOOYNOY-UHFFFAOYSA-N,m-Cresol,298.15,1,1,11.8,7.40927839279,6.72405719621,outside_associated_liquid
Morgan,5,2,UJBOOUHRTQVGRU-UHFFFAOYSA-N,3-Methylcyclohexanone,293.15,0,0,12.4,14.5308589935,17.8915575672,inside_domain
Morgan,5,2,QWTDNUCVQCZILF-UHFFFAOYSA-N,2-Methylbutane,293.15,0,0,1.843,5.21665287018,1.10396118598,inside_domain
Morgan,5,2,HGCIXCUEYOPUTN-UHFFFAOYSA-N,Cyclohexene,298.15,0,0,2.22,8.75856590271,1.24380093714,inside_domain
Morgan,5,2,VLKZOEOYAKHREP-UHFFFAOYSA-N,n-Hexane,293.15,0,0,1.89,4.85389232635,1.10385792273,inside_domain
Morgan,5,2,RWNKSTSCBHKHTB-UHFFFAOYSA-N,"Hexachloro-1,3-butadiene",298.15,0,0,2.55,24.7268695831,1.1593863388,inside_domain
Morgan,5,2,CYTYCFOTNPOANT-UHFFFAOYSA-N,Tetrachloroethylene,298.15,0,0,2.3,17.1462364197,1.12045182946,inside_domain
Morgan,5,2,GETTZEONDQJALK-UHFFFAOYSA-N,"alpha,alpha,alpha-Trifluorotoluene",303.15,0,0,9.18,6.61298894882,23.2671758909,inside_domain
Morgan,5,2,KFUSEUYYWQURPO-OWOJBTEDSA-N,"trans-1,2-Dichloroethylene",298.15,0,0,2.14,10.6839599609,1.11523574299,inside_domain
Morgan,5,2,JSRLURSZEMLAFO-UHFFFAOYSA-N,m-Dibromobenzene,293.15,0,0,4.8,6.69795084,15.1734627111,inside_domain
Morgan,5,2,GETQZCLCWQTVFV-UHFFFAOYSA-N,Trimethylamine,298.15,0,0,2.44,17.7367153168,2.6946634545,inside_domain
Morgan,5,2,HLLCNVLEVVFTJB-UHFFFAOYSA-N,2-Fluoro-2-methylbutane,293.15,0,0,5.89,5.21665287018,9.61421135256,inside_domain
Physical,5,2,ALYCOCULEAWWJO-UHFFFAOYSA-N,triethylpentylammonium bis(trifluoromethylsulfonyl)imide,298.15,0,0,12.5,7.80224514008,6.67840629363,inside_domain
Physical,5,2,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,298.15,0,0,13.505,13.93176651,20.9054049662,inside_domain
Physical,5,2,BMRWNKZVCUKKSR-UHFFFAOYSA-N,"1,2-butanediol",298.2,2,2,22.143,24.5095100403,13.5953058324,outside_associated_liquid
Physical,5,2,DKGAVHZHDRPRBM-UHFFFAOYSA-N,2-methylpropan-2-ol,298.15,1,1,12.49,13.6141214371,6.90436439321,outside_associated_liquid
Physical,5,2,GSEJCLTVZPLZKY-UHFFFAOYSA-N,triethanolamine,303.15,3,3,28.11,22.4367961884,8.50333947546,outside_associated_liquid
Physical,5,2,HPXRVTGHNJAIIH-UHFFFAOYSA-N,cyclohexanol,298.15,1,1,15.71,12.1394443512,6.99300079031,outside_associated_liquid
